UUID,Subject,Student,Point
6cc5a9b1-7853-4b1b-8f88-408dc4e53ad0,697d6fe1-1fb6-4afb-a160-03fcee76532f,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,100
c0b29442-1df1-4dfa-9703-ba93042f82a0,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,70
0f1b86db-7cc2-4dca-ad9b-88c8d93f12d8,c25a9b47-ffe6-4889-a289-12453200d17f,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,59
96edbaa2-fa00-4a1f-9958-a4871cb58b4a,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,39
3504f501-1a20-4be8-9712-23bd00dd02e0,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,0
4c1e8f8c-298f-40c1-8a05-bf93a41de416,6346a07c-7c07-42fc-b68e-b13462d889a3,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,23
dbcdf0df-362a-44b3-90ab-d27bd870e518,b4f10d51-c91c-492f-8267-ea73e68f3ee7,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,14
647066c9-a621-4c8a-81ce-4d45563cc8d7,ad525104-71e2-4844-977c-e03341f1a498,ce20b36c-ff47-4ffb-9fa6-b6abf5c3d040,56
c030cc48-e967-4ba6-b078-172497b9b0f7,04ef3106-842d-4aa5-b3c6-47a26244f3c9,a03cd2ff-3965-43ec-b2d6-3240f61bf656,1
0b628b3b-3e1f-45eb-b480-666433568708,29649024-9f8b-42d7-b397-c82d1cf9754b,a03cd2ff-3965-43ec-b2d6-3240f61bf656,33
55c55b1e-f9bb-4f82-a665-6bda9c30775e,697d6fe1-1fb6-4afb-a160-03fcee76532f,a03cd2ff-3965-43ec-b2d6-3240f61bf656,57
1099398f-322d-4e69-bec6-81c32e00fbd0,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,a03cd2ff-3965-43ec-b2d6-3240f61bf656,62
6adbb540-1c8e-4ca0-a6a4-cea65c649f59,c25a9b47-ffe6-4889-a289-12453200d17f,a03cd2ff-3965-43ec-b2d6-3240f61bf656,49
104e5c3c-1990-4fd7-b152-2c32b28c3c0c,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,a03cd2ff-3965-43ec-b2d6-3240f61bf656,32
581d6e6c-34d4-4a6b-8baf-d984ba0eda85,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,a03cd2ff-3965-43ec-b2d6-3240f61bf656,20
3468703e-b1b2-41b5-933d-3a7a662c14dd,6346a07c-7c07-42fc-b68e-b13462d889a3,a03cd2ff-3965-43ec-b2d6-3240f61bf656,23
f035da26-004b-49cb-ad3a-965f0c90bcff,b4f10d51-c91c-492f-8267-ea73e68f3ee7,a03cd2ff-3965-43ec-b2d6-3240f61bf656,36
7c0914b2-50d0-4b60-acb0-1e6d472cfffe,ad525104-71e2-4844-977c-e03341f1a498,a03cd2ff-3965-43ec-b2d6-3240f61bf656,73
9afc786c-35b9-48ba-8b61-918f074cd83a,04ef3106-842d-4aa5-b3c6-47a26244f3c9,c59c220e-e2a7-4165-ae3e-47e46c309b44,76
1f18ed78-1871-4a58-bb21-d2883110bc14,29649024-9f8b-42d7-b397-c82d1cf9754b,c59c220e-e2a7-4165-ae3e-47e46c309b44,90
55a48e5e-3722-419c-9bc3-08fe6801508f,697d6fe1-1fb6-4afb-a160-03fcee76532f,c59c220e-e2a7-4165-ae3e-47e46c309b44,68
b338cac2-f94c-4b56-bea2-1f8c9d96e026,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,c59c220e-e2a7-4165-ae3e-47e46c309b44,40
a89d1c06-a9ea-48a3-afbf-7b04dcdaca7a,c25a9b47-ffe6-4889-a289-12453200d17f,c59c220e-e2a7-4165-ae3e-47e46c309b44,0
5b79796d-4655-4605-b384-b20fb63306c9,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,c59c220e-e2a7-4165-ae3e-47e46c309b44,40
6d1c2778-1eb9-4a95-8a0f-15fc498126a2,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,c59c220e-e2a7-4165-ae3e-47e46c309b44,27
9dda6776-0c80-49e4-8537-63ab78ad5386,6346a07c-7c07-42fc-b68e-b13462d889a3,c59c220e-e2a7-4165-ae3e-47e46c309b44,48
f6286522-ee7c-486a-8181-34d91d574a17,b4f10d51-c91c-492f-8267-ea73e68f3ee7,c59c220e-e2a7-4165-ae3e-47e46c309b44,10
64fff29b-2d78-47e3-ac57-96ae82094394,ad525104-71e2-4844-977c-e03341f1a498,c59c220e-e2a7-4165-ae3e-47e46c309b44,40
26f459b8-3211-40f0-bd9c-f2dfb7ef96a1,04ef3106-842d-4aa5-b3c6-47a26244f3c9,0fc38912-29e6-48d9-bde1-5759d019ce59,17
bfec01ab-d7c8-4b69-899a-ae7e6114b0c3,29649024-9f8b-42d7-b397-c82d1cf9754b,0fc38912-29e6-48d9-bde1-5759d019ce59,10
74af54af-1e02-4409-ac00-040f38442789,697d6fe1-1fb6-4afb-a160-03fcee76532f,0fc38912-29e6-48d9-bde1-5759d019ce59,9
c2ca3e61-54e9-43b5-a7a1-bec25a7d42ac,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,0fc38912-29e6-48d9-bde1-5759d019ce59,6
9a2a8dbb-e05f-4974-8ab6-a620301c5294,c25a9b47-ffe6-4889-a289-12453200d17f,0fc38912-29e6-48d9-bde1-5759d019ce59,3
8fe9ebdb-e019-455e-986d-1cd2435a2eb5,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,0fc38912-29e6-48d9-bde1-5759d019ce59,60
47f44344-779a-4261-9d7c-7c8c925e7fb6,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,0fc38912-29e6-48d9-bde1-5759d019ce59,3
b624117a-30d6-4d03-8f14-41eb6a323a00,6346a07c-7c07-42fc-b68e-b13462d889a3,0fc38912-29e6-48d9-bde1-5759d019ce59,30
41b6d053-ddaa-45b7-a915-057505674514,b4f10d51-c91c-492f-8267-ea73e68f3ee7,0fc38912-29e6-48d9-bde1-5759d019ce59,86
c09afbe5-2425-4398-99bc-7fd2c6816e7f,ad525104-71e2-4844-977c-e03341f1a498,0fc38912-29e6-48d9-bde1-5759d019ce59,33
927551e9-0d73-4f40-9a40-39fbd83165cc,04ef3106-842d-4aa5-b3c6-47a26244f3c9,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,89
eaf0e779-9bac-4881-91c0-c94f70f494c2,29649024-9f8b-42d7-b397-c82d1cf9754b,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,53
45442e06-6863-4dec-81fc-6d095a37ef86,697d6fe1-1fb6-4afb-a160-03fcee76532f,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,38
f07cc1cd-3132-4a98-a34f-f6a15d74a777,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,9
6f0d98ad-33ca-46f7-bf4e-aed56c538575,c25a9b47-ffe6-4889-a289-12453200d17f,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,21
3e3e6524-8b0f-4dbc-a16b-ad48f0a23d3d,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,6
6407739c-c3e5-4ec1-815e-2ec547807319,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,28
865c5eb9-e988-426e-b6ce-48cde4a97c41,6346a07c-7c07-42fc-b68e-b13462d889a3,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,48
6277e2bd-4a47-4a53-99d6-e69fa51c96e3,b4f10d51-c91c-492f-8267-ea73e68f3ee7,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,97
cc9d0493-c507-45df-b784-2ea07d648055,ad525104-71e2-4844-977c-e03341f1a498,9b37f16f-f61d-45a5-81f1-f87fb4e53d53,53
22bd898a-e9ae-47d9-a326-c3702faf4425,04ef3106-842d-4aa5-b3c6-47a26244f3c9,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,63
36c098a4-337b-453d-9511-ece014ec7240,29649024-9f8b-42d7-b397-c82d1cf9754b,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,10
1ec93d61-2cf4-4839-ba66-a175f0f9555a,697d6fe1-1fb6-4afb-a160-03fcee76532f,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,83
316c11f4-e57a-4986-acf3-2a6b617413d3,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,38
73209efb-7112-4b71-b556-d05b6038710b,c25a9b47-ffe6-4889-a289-12453200d17f,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,24
9699f402-637b-4f69-b941-2fcca69e2dd1,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,74
d22af7bd-5671-4266-a95a-da2a72fbf466,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,18
d8f604da-abc9-4b47-ab53-455108fd0b15,6346a07c-7c07-42fc-b68e-b13462d889a3,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,59
3393243f-3288-41e2-89c9-439e17383a77,b4f10d51-c91c-492f-8267-ea73e68f3ee7,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,69
e8d33937-db52-45ca-9789-280b9377dae8,ad525104-71e2-4844-977c-e03341f1a498,bc7e6751-1042-407e-8f3d-80dbc2edc5e9,18
a471cb54-f279-4a79-bceb-9930b889643c,04ef3106-842d-4aa5-b3c6-47a26244f3c9,d453251a-779c-4fa5-b94e-4d95e4eceddd,11
a0e56838-6bde-4710-9f82-4fb4cc26c243,29649024-9f8b-42d7-b397-c82d1cf9754b,d453251a-779c-4fa5-b94e-4d95e4eceddd,53
f2516dde-558c-4dbf-8a50-c80adc5117f1,697d6fe1-1fb6-4afb-a160-03fcee76532f,d453251a-779c-4fa5-b94e-4d95e4eceddd,12
d578492f-3c1a-4b49-acd6-9b44540dfaf4,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,d453251a-779c-4fa5-b94e-4d95e4eceddd,74
048460aa-f61f-490d-9073-c9afabba3c4b,c25a9b47-ffe6-4889-a289-12453200d17f,d453251a-779c-4fa5-b94e-4d95e4eceddd,39
c23d335c-d3a5-4a7c-a0dc-93938e348749,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,d453251a-779c-4fa5-b94e-4d95e4eceddd,91
ddd30ddc-7c8b-4590-8ce5-3494d6dd4e70,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,d453251a-779c-4fa5-b94e-4d95e4eceddd,24
c6581897-7895-4ff2-ae9d-14d145b6df1e,6346a07c-7c07-42fc-b68e-b13462d889a3,d453251a-779c-4fa5-b94e-4d95e4eceddd,51
582631f3-c310-42a9-9682-ca41d6356ab7,b4f10d51-c91c-492f-8267-ea73e68f3ee7,d453251a-779c-4fa5-b94e-4d95e4eceddd,58
5f28851b-2a03-4ac0-935b-55f6fa1ceade,ad525104-71e2-4844-977c-e03341f1a498,d453251a-779c-4fa5-b94e-4d95e4eceddd,90
cd4ee418-a5be-41ab-a3aa-f5c5c60a22f7,04ef3106-842d-4aa5-b3c6-47a26244f3c9,adff5dd9-631d-4fcf-b8cc-9239dedf314a,28
ac0a41ea-ad04-4118-8a92-6c141ccecb65,29649024-9f8b-42d7-b397-c82d1cf9754b,adff5dd9-631d-4fcf-b8cc-9239dedf314a,90
25eac096-2423-4157-8c4b-a6084d26917e,697d6fe1-1fb6-4afb-a160-03fcee76532f,adff5dd9-631d-4fcf-b8cc-9239dedf314a,38
cf6989de-a7a7-4f94-b0ad-0ee8b679dd9c,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,adff5dd9-631d-4fcf-b8cc-9239dedf314a,3
fdbf5794-df5b-4d4a-b65c-faada3dc41e7,c25a9b47-ffe6-4889-a289-12453200d17f,adff5dd9-631d-4fcf-b8cc-9239dedf314a,85
76d510be-0b0c-4acf-b31c-0c80fc4009de,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,adff5dd9-631d-4fcf-b8cc-9239dedf314a,23
95fbb53a-7312-4ee5-b0f3-cbdba698b8b0,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,adff5dd9-631d-4fcf-b8cc-9239dedf314a,51
36728195-e5f7-4690-81a0-35164c2aff10,6346a07c-7c07-42fc-b68e-b13462d889a3,adff5dd9-631d-4fcf-b8cc-9239dedf314a,59
92d687c7-1972-4327-81b6-7f5f76afc14a,b4f10d51-c91c-492f-8267-ea73e68f3ee7,adff5dd9-631d-4fcf-b8cc-9239dedf314a,18
de7f7e8e-1aab-41fe-b573-1b1ce0a95169,ad525104-71e2-4844-977c-e03341f1a498,adff5dd9-631d-4fcf-b8cc-9239dedf314a,95
0e493214-b954-43d7-b456-3a90a415392a,04ef3106-842d-4aa5-b3c6-47a26244f3c9,b382406f-8572-407f-99a0-38cd35db15b8,11
4c2154b1-7fa0-4936-8a1d-a9c237968ba8,29649024-9f8b-42d7-b397-c82d1cf9754b,b382406f-8572-407f-99a0-38cd35db15b8,79
e428b8cf-805b-44ae-837b-2fbe0824864f,697d6fe1-1fb6-4afb-a160-03fcee76532f,b382406f-8572-407f-99a0-38cd35db15b8,51
9b517647-7e1e-44ec-ae1b-b6c4994a9cd9,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,b382406f-8572-407f-99a0-38cd35db15b8,58
03465c0a-35c0-44c1-9dc4-3442beb16f3d,c25a9b47-ffe6-4889-a289-12453200d17f,b382406f-8572-407f-99a0-38cd35db15b8,77
7b2c9b42-b794-420a-aafa-a05449a641b0,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,b382406f-8572-407f-99a0-38cd35db15b8,7
8f24890b-c0f7-4212-bdc8-de6adb93498c,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,b382406f-8572-407f-99a0-38cd35db15b8,27
2858eeb8-ce80-4bf2-a2e5-09542b8a2f25,6346a07c-7c07-42fc-b68e-b13462d889a3,b382406f-8572-407f-99a0-38cd35db15b8,71
9689e890-209c-4ee2-87f8-3841567d36f1,b4f10d51-c91c-492f-8267-ea73e68f3ee7,b382406f-8572-407f-99a0-38cd35db15b8,82
1aa534dd-d143-483a-9c91-9fd055897c6d,ad525104-71e2-4844-977c-e03341f1a498,b382406f-8572-407f-99a0-38cd35db15b8,30
14be9d83-41fa-42c0-840a-9707421190e7,04ef3106-842d-4aa5-b3c6-47a26244f3c9,634a2db7-6a92-42c3-b032-827b7cec9745,42
b5ca0267-60c0-4951-9598-8755945eb783,29649024-9f8b-42d7-b397-c82d1cf9754b,634a2db7-6a92-42c3-b032-827b7cec9745,44
c85313a5-799f-4c29-8ef6-20780ad6ac05,697d6fe1-1fb6-4afb-a160-03fcee76532f,634a2db7-6a92-42c3-b032-827b7cec9745,61
71891fa1-0717-4fb0-aa5f-a3de1bf236b0,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,634a2db7-6a92-42c3-b032-827b7cec9745,68
ce22346d-20d3-4e1e-8c9e-343f8b2e7424,c25a9b47-ffe6-4889-a289-12453200d17f,634a2db7-6a92-42c3-b032-827b7cec9745,21
9e5be664-b424-4d49-a3d0-bb9b0e8636d1,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,634a2db7-6a92-42c3-b032-827b7cec9745,36
54544428-cc6a-4292-9fa8-56b8be591fde,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,634a2db7-6a92-42c3-b032-827b7cec9745,41
1bb96569-469a-41fe-9675-51c2424018b6,6346a07c-7c07-42fc-b68e-b13462d889a3,634a2db7-6a92-42c3-b032-827b7cec9745,64
f03d25e0-6f63-49dc-84ff-06ac41850185,b4f10d51-c91c-492f-8267-ea73e68f3ee7,634a2db7-6a92-42c3-b032-827b7cec9745,71
80051520-e488-48e7-85f5-361572d95255,ad525104-71e2-4844-977c-e03341f1a498,634a2db7-6a92-42c3-b032-827b7cec9745,30
b4c6bc2c-e077-41f0-923e-abb6924f573f,04ef3106-842d-4aa5-b3c6-47a26244f3c9,53555379-fe4d-48cf-8eff-2e1efb1f6666,82
92185fc9-efd5-4502-a5f0-e8f5634c6a25,29649024-9f8b-42d7-b397-c82d1cf9754b,53555379-fe4d-48cf-8eff-2e1efb1f6666,78
faf4f0a1-11b3-4876-903a-b9ff807759b7,697d6fe1-1fb6-4afb-a160-03fcee76532f,53555379-fe4d-48cf-8eff-2e1efb1f6666,91
c5aa59bf-49ff-4a66-b45f-18eb964aa680,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,53555379-fe4d-48cf-8eff-2e1efb1f6666,7
f4750bae-7701-4bbd-8c14-0fb20d78bee3,c25a9b47-ffe6-4889-a289-12453200d17f,53555379-fe4d-48cf-8eff-2e1efb1f6666,25
391ee2b4-fdeb-4837-8de6-7e1973f1f744,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,53555379-fe4d-48cf-8eff-2e1efb1f6666,74
5d75a596-404f-49e0-9bf6-212f968a61ed,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,53555379-fe4d-48cf-8eff-2e1efb1f6666,72
41576186-7eb1-49b5-b29a-d0bf861d57b3,6346a07c-7c07-42fc-b68e-b13462d889a3,53555379-fe4d-48cf-8eff-2e1efb1f6666,80
672042a1-899e-4fd9-82b8-dcba2a2ac33f,b4f10d51-c91c-492f-8267-ea73e68f3ee7,53555379-fe4d-48cf-8eff-2e1efb1f6666,54
df7857ab-5167-49b9-b34f-feb3eb39e1a3,ad525104-71e2-4844-977c-e03341f1a498,53555379-fe4d-48cf-8eff-2e1efb1f6666,1
560cbd0c-a2a2-4987-b2ce-64b94c319fbd,04ef3106-842d-4aa5-b3c6-47a26244f3c9,6f2636a2-6649-492b-baad-2572b1bf23b0,22
c0e92e1f-14ec-44c1-9677-d6f7afa8c49c,29649024-9f8b-42d7-b397-c82d1cf9754b,6f2636a2-6649-492b-baad-2572b1bf23b0,60
15fb9f5e-6a60-4021-9264-24b46ca92ded,697d6fe1-1fb6-4afb-a160-03fcee76532f,6f2636a2-6649-492b-baad-2572b1bf23b0,41
c877b1f3-64b5-49cd-8405-79d80f920608,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,6f2636a2-6649-492b-baad-2572b1bf23b0,75
0ce795b7-7b41-447f-a605-0ca7085fe77f,c25a9b47-ffe6-4889-a289-12453200d17f,6f2636a2-6649-492b-baad-2572b1bf23b0,6
ced9b7e8-3992-4096-a678-ffb316f2af4e,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,6f2636a2-6649-492b-baad-2572b1bf23b0,33
6da5e862-9fdb-4109-a88d-e804a458d0d5,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,6f2636a2-6649-492b-baad-2572b1bf23b0,1
fd6ca312-983d-4517-a552-332d333fca77,6346a07c-7c07-42fc-b68e-b13462d889a3,6f2636a2-6649-492b-baad-2572b1bf23b0,55
04579bbb-3ae2-4d5f-9b43-12aabe57aa72,b4f10d51-c91c-492f-8267-ea73e68f3ee7,6f2636a2-6649-492b-baad-2572b1bf23b0,97
3920d7f9-4053-4f86-8dc5-307d3cfe0417,ad525104-71e2-4844-977c-e03341f1a498,6f2636a2-6649-492b-baad-2572b1bf23b0,31
2df6da7f-82df-49f6-ac98-31f63e58ef60,04ef3106-842d-4aa5-b3c6-47a26244f3c9,2dbe42af-0640-44fc-94d7-22d15c588208,64
3a32ae39-e6a3-45b2-b2c1-56eb2e018d30,29649024-9f8b-42d7-b397-c82d1cf9754b,2dbe42af-0640-44fc-94d7-22d15c588208,53
b13fe25b-400e-4d26-bb7e-6313fb04c082,697d6fe1-1fb6-4afb-a160-03fcee76532f,2dbe42af-0640-44fc-94d7-22d15c588208,69
645dec81-5612-49d8-9c38-70d4b6d02aa6,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,2dbe42af-0640-44fc-94d7-22d15c588208,28
913ad609-c4f0-4589-9a19-ff6bba09ef04,c25a9b47-ffe6-4889-a289-12453200d17f,2dbe42af-0640-44fc-94d7-22d15c588208,48
b32ca93a-4d78-4db3-93ba-251a1a5b7319,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,2dbe42af-0640-44fc-94d7-22d15c588208,85
13026772-9915-49c0-b4c4-418963a17979,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,2dbe42af-0640-44fc-94d7-22d15c588208,28
9cc874b9-a651-44ec-b5b0-12af529e2931,6346a07c-7c07-42fc-b68e-b13462d889a3,2dbe42af-0640-44fc-94d7-22d15c588208,71
8d38cff9-206c-4a39-b49e-0844b588df11,b4f10d51-c91c-492f-8267-ea73e68f3ee7,2dbe42af-0640-44fc-94d7-22d15c588208,83
3d1fa5bb-fd48-4387-98b5-05b5447fc6ea,ad525104-71e2-4844-977c-e03341f1a498,2dbe42af-0640-44fc-94d7-22d15c588208,49
02384849-fb7c-4b6f-baff-f73fe63b8517,04ef3106-842d-4aa5-b3c6-47a26244f3c9,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,82
bb47d067-afbe-406f-b55d-825c74d0a878,29649024-9f8b-42d7-b397-c82d1cf9754b,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,87
10188427-cf50-4918-aaba-8589924fc3b3,697d6fe1-1fb6-4afb-a160-03fcee76532f,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,88
05490e0f-3ca1-4ca6-8f00-707515dbbac7,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,89
d4049515-e5aa-4664-815f-e7d1e47ceaaf,c25a9b47-ffe6-4889-a289-12453200d17f,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,12
3fb4d11a-39c3-48ac-bb15-b82ef9cb28e4,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,34
e8205de8-121a-4fea-8962-c4a78369901a,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,89
9ff670e6-f2df-4765-aa94-1a8267e2ed9d,6346a07c-7c07-42fc-b68e-b13462d889a3,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,44
0b59622f-3b46-48db-8a57-f7341ca39c3b,b4f10d51-c91c-492f-8267-ea73e68f3ee7,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,33
2cbe4bef-63ce-4430-948d-8122e3548c8e,ad525104-71e2-4844-977c-e03341f1a498,7d2a56f9-abb6-4624-a9f2-89d5f9bfbfb8,3
6dd193f4-feb1-4654-a29d-c479d654a336,04ef3106-842d-4aa5-b3c6-47a26244f3c9,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,35
ee8beb63-fabc-4a11-8139-5fda871b08b4,29649024-9f8b-42d7-b397-c82d1cf9754b,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,48
7a4ea3b7-3cc7-49e7-a64e-86327231751a,697d6fe1-1fb6-4afb-a160-03fcee76532f,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,16
fc506a4e-4974-4ac0-b111-1bdc41c7a9e6,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,81
d5024d43-8a13-4860-82ba-3ea0f3ba8e9a,c25a9b47-ffe6-4889-a289-12453200d17f,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,7
0b2e5c13-4525-4683-aaee-b7d891836c76,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,83
9c7172fa-ecc9-416d-89ed-a1f9271cebba,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,3
4c42788b-cba5-4a5b-890a-d4209ebd3b2d,6346a07c-7c07-42fc-b68e-b13462d889a3,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,87
111b4624-2a6b-492f-8c63-c59ec8d75fe3,b4f10d51-c91c-492f-8267-ea73e68f3ee7,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,61
5bc6c70b-8c8e-47ab-a413-a93b911b93b6,ad525104-71e2-4844-977c-e03341f1a498,c7ce6d16-ead6-4ea3-a5b3-97d9e87d2229,89
64453265-6574-48ed-89f9-1a76e9aab231,04ef3106-842d-4aa5-b3c6-47a26244f3c9,806b19c5-9ae5-4f04-87ee-14815aac2b95,34
09218098-ac4b-4b2e-bff6-b650536ce485,29649024-9f8b-42d7-b397-c82d1cf9754b,806b19c5-9ae5-4f04-87ee-14815aac2b95,86
5b672228-6c6c-44e4-8753-248f5e843091,697d6fe1-1fb6-4afb-a160-03fcee76532f,806b19c5-9ae5-4f04-87ee-14815aac2b95,67
f7f7b8d9-dbf7-414b-a26b-76e4d86e93f3,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,806b19c5-9ae5-4f04-87ee-14815aac2b95,39
887930df-4c3b-40f7-82e2-e387126b2d2e,c25a9b47-ffe6-4889-a289-12453200d17f,806b19c5-9ae5-4f04-87ee-14815aac2b95,67
6d8fb325-d5ef-49d6-9c79-c90642ec623e,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,806b19c5-9ae5-4f04-87ee-14815aac2b95,29
21412903-d36e-4954-a792-e3f08dfb532f,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,806b19c5-9ae5-4f04-87ee-14815aac2b95,9
4d175d64-d090-4621-a387-ea48a93eb085,6346a07c-7c07-42fc-b68e-b13462d889a3,806b19c5-9ae5-4f04-87ee-14815aac2b95,63
afd0706d-4f0c-4609-b60e-ce253700367d,b4f10d51-c91c-492f-8267-ea73e68f3ee7,806b19c5-9ae5-4f04-87ee-14815aac2b95,60
01341fa2-9578-494f-8f0e-5a6b747b6bcc,ad525104-71e2-4844-977c-e03341f1a498,806b19c5-9ae5-4f04-87ee-14815aac2b95,40
5f400665-e028-4a06-a579-f219cc62e482,04ef3106-842d-4aa5-b3c6-47a26244f3c9,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,45
5776194e-8f72-4df2-8ed7-b815907e3b8e,29649024-9f8b-42d7-b397-c82d1cf9754b,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,1
56768c97-26d5-422b-b455-5064613dc056,697d6fe1-1fb6-4afb-a160-03fcee76532f,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,97
ef84e073-07bb-493e-97e5-be5dcae851bf,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,5
c0992d46-add3-4a14-a5e1-4cfa54c92bff,c25a9b47-ffe6-4889-a289-12453200d17f,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,19
45d7cac8-7d6b-485a-9a9a-e8d351eb9ae6,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,36
203f8209-6431-4283-920b-5980fb4ab278,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,72
697a6e51-e5d4-4084-91d1-c690f565fed2,6346a07c-7c07-42fc-b68e-b13462d889a3,d378e3c3-5d2b-49ea-999d-cfb01c2e20bb,52
